network,country,country_code,continent,continent_code,asn,as_name,as_domain,type
2a00:1d58:fa06::/47,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:fa08::/47,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:fa0a::/48,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:fa0c::/48,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:fa0e::/47,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:fa10::/46,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:fa15::/48,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:fa16::/47,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:fa18::/48,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:fa1a::/48,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:fa1c::/46,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:fa21::/48,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:fa22::/47,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:fa24::/47,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d58:ff00::/44,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d59::/32,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d5a::/31,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d5c::/31,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d5e::/32,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a00:1d5f:1000::/36,Turkiye,TR,Asia,AS,AS47524,Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.,,business
2a0c:6600:1::/48,Turkiye,TR,Asia,AS,AS48011,Turunc Smart Bilgisayar Teknoloji Ve Dis Ticaret Limited Sirketi,,hosting
2a0c:6600:3::/48,Turkiye,TR,Asia,AS,AS48011,Turunc Smart Bilgisayar Teknoloji Ve Dis Ticaret Limited Sirketi,,hosting
2a0c:6600:4::/47,Turkiye,TR,Asia,AS,AS48011,Turunc Smart Bilgisayar Teknoloji Ve Dis Ticaret Limited Sirketi,,hosting
2a0c:6600:6::/48,Turkiye,TR,Asia,AS,AS48011,Turunc Smart Bilgisayar Teknoloji Ve Dis Ticaret Limited Sirketi,,hosting
2a0c:6600:10::/48,Turkiye,TR,Asia,AS,AS48011,Turunc Smart Bilgisayar Teknoloji Ve Dis Ticaret Limited Sirketi,,hosting
2a0c:6600:12::/48,Turkiye,TR,Asia,AS,AS48011,Turunc Smart Bilgisayar Teknoloji Ve Dis Ticaret Limited Sirketi,,hosting
2a0c:6600:1000::/48,Turkiye,TR,Asia,AS,AS48011,Turunc Smart Bilgisayar Teknoloji Ve Dis Ticaret Limited Sirketi,,hosting
2a0c:6600:2000::/48,Turkiye,TR,Asia,AS,AS48011,Turunc Smart Bilgisayar Teknoloji Ve Dis Ticaret Limited Sirketi,,hosting
2a0c:6600:6000::/48,Turkiye,TR,Asia,AS,AS48011,Turunc Smart Bilgisayar Teknoloji Ve Dis Ticaret Limited Sirketi,,hosting
2a0c:6600:6600::/48,Turkiye,TR,Asia,AS,AS48011,Turunc Smart Bilgisayar Teknoloji Ve Dis Ticaret Limited Sirketi,,hosting
2a0c:6d40::/29,Turkiye,TR,Asia,AS,AS48678,Pentech Bilisim Teknolojileri Sanayi Ve Ticaret Limited Sirketi,,hosting
2a02:dc40::/48,Turkiye,TR,Asia,AS,AS48737,Dorabase Veri Merkezi Hizmetleri A.S.,,isp
2a03:2100::/43,Turkiye,TR,Asia,AS,AS51559,Netinternet Bilisim Teknolojileri AS,,isp
2a03:2100:20::/44,Turkiye,TR,Asia,AS,AS51559,Netinternet Bilisim Teknolojileri AS,,isp
2a03:2100:30::/48,Turkiye,TR,Asia,AS,AS51559,Netinternet Bilisim Teknolojileri AS,,isp
2a03:2100:32::/47,Turkiye,TR,Asia,AS,AS51559,Netinternet Bilisim Teknolojileri AS,,isp
2a03:2100:34::/46,Turkiye,TR,Asia,AS,AS51559,Netinternet Bilisim Teknolojileri AS,,isp
2a03:2100:38::/45,Turkiye,TR,Asia,AS,AS51559,Netinternet Bilisim Teknolojileri AS,,isp
2a03:2100:40::/42,Turkiye,TR,Asia,AS,AS51559,Netinternet Bilisim Teknolojileri AS,,isp
2a03:2100:80::/41,Turkiye,TR,Asia,AS,AS51559,Netinternet Bilisim Teknolojileri AS,,isp
2a03:2100:100::/40,Turkiye,TR,Asia,AS,AS51559,Netinternet Bilisim Teknolojileri AS,,isp
2a03:2102:1::/48,Turkiye,TR,Asia,AS,AS51559,Netinternet Bilisim Teknolojileri AS,,isp
2a0b:8100::/44,Turkiye,TR,Asia,AS,AS51559,Netinternet Bilisim Teknolojileri AS,,isp
2a0f:ea43:100::/48,Turkiye,TR,Asia,AS,AS51559,Netinternet Bilisim Teknolojileri AS,,isp
2a00:5740::/29,Turkiye,TR,Asia,AS,AS56582,Netfactor Telekominikasyon ve Teknoloji Hizmetleri San. ve Tic. A.S.,,isp
2a04:3880::/30,Turkiye,TR,Asia,AS,AS60721,Bursabil Teknoloji A.S.,,hosting
2a05:100::/29,Turkiye,TR,Asia,AS,AS60721,Bursabil Teknoloji A.S.,,hosting
2a06:c380::/29,Turkiye,TR,Asia,AS,AS60721,Bursabil Teknoloji A.S.,,hosting
2a0b:6000::/29,Turkiye,TR,Asia,AS,AS60721,Bursabil Teknoloji A.S.,,hosting
2a0d:a2c0::/29,Turkiye,TR,Asia,AS,AS60721,Bursabil Teknoloji A.S.,,hosting
2a0d:c480::/29,Turkiye,TR,Asia,AS,AS60721,Bursabil Teknoloji A.S.,,hosting
2a01:ad80::/32,Turkiye,TR,Asia,AS,AS196733,Eskisehir Bilisim Iletisim San. ve Tic. A.S.,,isp
2a12:e681::/32,Turkiye,TR,Asia,AS,AS197450,Sunucun Bilgi Iletisim Teknolojileri ve Ticaret Ltd. Sti.,,isp
2a10:3ec0:32::/48,Turkiye,TR,Asia,AS,AS198417,DSM Grup Danismanlik Iletisim ve Satis Ticaret Anonim Sirketi,,isp
2a05:8a00::/29,Turkiye,TR,Asia,AS,AS201178,Euronet Telekomunikasyon A.S.,,isp
2a05:2a40::/48,Turkiye,TR,Asia,AS,AS201411,GOKNET iletisim A.S.,,isp
2a05:2a44:601::/48,Turkiye,TR,Asia,AS,AS201411,GOKNET iletisim A.S.,,isp
2a05:2a44:602::/48,Turkiye,TR,Asia,AS,AS201411,GOKNET iletisim A.S.,,isp
2a0b:dac0::/29,Turkiye,TR,Asia,AS,AS205424,Ulunet Internet ve Iletisim Hizmetleri San. ve Tic. Ltd. Sti.,,isp
2a05:b700::/29,Turkiye,TR,Asia,AS,AS206119,Veganet Teknolojileri ve Hizmetleri LTD STI,,isp
2a05:f740::/29,Turkiye,TR,Asia,AS,AS206119,Veganet Teknolojileri ve Hizmetleri LTD STI,,isp
2a06:af40::/29,Turkiye,TR,Asia,AS,AS206119,Veganet Teknolojileri ve Hizmetleri LTD STI,,isp
2a0a:fa40::/29,Turkiye,TR,Asia,AS,AS206119,Veganet Teknolojileri ve Hizmetleri LTD STI,,isp
2a0c:580::/29,Turkiye,TR,Asia,AS,AS206119,Veganet Teknolojileri ve Hizmetleri LTD STI,,isp
2a0c:4a40::/29,Turkiye,TR,Asia,AS,AS206119,Veganet Teknolojileri ve Hizmetleri LTD STI,,isp
2a0d:d380::/29,Turkiye,TR,Asia,AS,AS206119,Veganet Teknolojileri ve Hizmetleri LTD STI,,isp
2a0f:c940::/29,Turkiye,TR,Asia,AS,AS206119,Veganet Teknolojileri ve Hizmetleri LTD STI,,isp
2a10:4b40::/29,Turkiye,TR,Asia,AS,AS206119,Veganet Teknolojileri ve Hizmetleri LTD STI,,isp
2a0b:bf40::/47,Turkiye,TR,Asia,AS,AS206375,NETSPEED INTERNET A.S.,,isp
2a0b:bf40:2::/48,Turkiye,TR,Asia,AS,AS206375,NETSPEED INTERNET A.S.,,isp
2a0b:bf40:4::/46,Turkiye,TR,Asia,AS,AS206375,NETSPEED INTERNET A.S.,,isp
2a0b:bf40:8::/45,Turkiye,TR,Asia,AS,AS206375,NETSPEED INTERNET A.S.,,isp
2a0b:bf40:10::/45,Turkiye,TR,Asia,AS,AS206375,NETSPEED INTERNET A.S.,,isp
2a0b:bf40:18::/47,Turkiye,TR,Asia,AS,AS206375,NETSPEED INTERNET A.S.,,isp
2a0b:bf40:f800::/38,Turkiye,TR,Asia,AS,AS206375,NETSPEED INTERNET A.S.,,isp
2600:3500:c21::/48,Turkiye,TR,Asia,AS,AS208972,GIBIRNET ILETISIM HIZMETLERI SANAYI VE TICARET LIMITED SIRKETI,,isp
2a0a:4940::/29,Turkiye,TR,Asia,AS,AS208972,GIBIRNET ILETISIM HIZMETLERI SANAYI VE TICARET LIMITED SIRKETI,,isp
2a0f:6580:108::/48,Turkiye,TR,Asia,AS,AS209474,EKIPHOST BILISIM TEKNOLOJILERI TICARET VE SANAYI LIMITED SIRKETI,,hosting
2a05:f7c0::/32,Turkiye,TR,Asia,AS,AS209604,2E TELEKOMUNIKASYON LTD STI,,isp
2a09:8780::/29,Turkiye,TR,Asia,AS,AS209737,Meric Internet Teknolojileri A.S.,,isp
2a0f:b700::/29,Turkiye,TR,Asia,AS,AS209737,Meric Internet Teknolojileri A.S.,,isp
2a0f:e900::/29,Turkiye,TR,Asia,AS,AS209737,Meric Internet Teknolojileri A.S.,,isp
2a0f:eb00::/29,Turkiye,TR,Asia,AS,AS209737,Meric Internet Teknolojileri A.S.,,isp
2a0f:ed00::/29,Turkiye,TR,Asia,AS,AS209737,Meric Internet Teknolojileri A.S.,,isp
2a0f:f900::/29,Turkiye,TR,Asia,AS,AS209737,Meric Internet Teknolojileri A.S.,,isp
2a13:a440:7::/48,Turkiye,TR,Asia,AS,AS209737,Meric Internet Teknolojileri A.S.,,isp
2a13:a441::/32,Turkiye,TR,Asia,AS,AS209737,Meric Internet Teknolojileri A.S.,,isp
2a13:a442::/31,Turkiye,TR,Asia,AS,AS209737,Meric Internet Teknolojileri A.S.,,isp
2a13:a444::/30,Turkiye,TR,Asia,AS,AS209737,Meric Internet Teknolojileri A.S.,,isp
2a13:9500:1a4::/48,Turkiye,TR,Asia,AS,AS210538,KEYUBU Internet ve Bilisim Tic. Ltd. Sti.,,isp
2a07:6300::/29,Turkiye,TR,Asia,AS,AS214941,UPCELL TELEKOMUNIKASYON LIMITED SIRKETI,,isp
2a0f:85c1:b77::/48,Turkiye,TR,Asia,AS,AS215238,IRFAN TUGRA ONEM,,hosting
2a13:9500:171::/48,Turkiye,TR,Asia,AS,AS215238,IRFAN TUGRA ONEM,,hosting
2a01:6480:6::/47,Azerbaijan,AZ,Asia,AS,AS29049,Delta Telecom Ltd,,isp
2a01:6480:8::/47,Azerbaijan,AZ,Asia,AS,AS29049,Delta Telecom Ltd,,isp
2a01:6480:b::/48,Azerbaijan,AZ,Asia,AS,AS29049,Delta Telecom Ltd,,isp
2a01:6480:e::/48,Azerbaijan,AZ,Asia,AS,AS29049,Delta Telecom Ltd,,isp
2a01:6480:10::/48,Azerbaijan,AZ,Asia,AS,AS29049,Delta Telecom Ltd,,isp
2a01:6480:17::/48,Azerbaijan,AZ,Asia,AS,AS29049,Delta Telecom Ltd,,isp
2a01:6480:18::/48,Azerbaijan,AZ,Asia,AS,AS29049,Delta Telecom Ltd,,isp
2a01:6480:1c::/48,Azerbaijan,AZ,Asia,AS,AS29049,Delta Telecom Ltd,,isp
2a01:6480:20::/48,Azerbaijan,AZ,Asia,AS,AS29049,Delta Telecom Ltd,,isp
2a01:6480:30::/48,Azerbaijan,AZ,Asia,AS,AS29049,Delta Telecom Ltd,,isp
2a01:6480:43::/48,Azerbaijan,AZ,Asia,AS,AS29049,Delta Telecom Ltd,,isp
2a03:7740::/32,Azerbaijan,AZ,Asia,AS,AS39232,Uninet LLC,,isp
2a04:4b80::/29,Azerbaijan,AZ,Asia,AS,AS39397,Metronet LLC,,isp
2a04:8380::/29,Azerbaijan,AZ,Asia,AS,AS39397,Metronet LLC,,isp
2a00:9100::/32,Azerbaijan,AZ,Asia,AS,AS196925,Azertelecom LLC,,isp
2a01:49e0::/32,Azerbaijan,AZ,Asia,AS,AS201167,Caspian Telecom LLC,,isp
2a0f:7040::/32,Azerbaijan,AZ,Asia,AS,AS203622,GSP LLC,,isp
2a06:91c0::/29,Azerbaijan,AZ,Asia,AS,AS203971,AzFiberNet LLC,,hosting
2a10:d880::/29,Azerbaijan,AZ,Asia,AS,AS211995,A2Z Technologies CJSC,,isp
2a01:6480:40::/47,Azerbaijan,AZ,Asia,AS,AS215148,Delta Telecom Ltd,,isp
2a00:cc40:1::/48,Armenia,AM,Asia,AS,AS8932,Ucom CJSC,,hosting
2a00:cc40:2::/48,Armenia,AM,Asia,AS,AS8932,Ucom CJSC,,hosting
2a00:f38::/29,Armenia,AM,Asia,AS,AS12297,Telecom Armenia OJSC,,isp
2a01:4000::/32,Armenia,AM,Asia,AS,AS33852,Viva Armenia CJSC,,hosting
2a00:1f28::/32,Armenia,AM,Asia,AS,AS43733,Viva Armenia CJSC,,isp
2a00:cc40::/29,Armenia,AM,Asia,AS,AS44395,Ucom CJSC,,isp
2a01:4a00::/32,Armenia,AM,Asia,AS,AS44395,Ucom CJSC,,isp
2a03:1080::/32,Armenia,AM,Asia,AS,AS44395,Ucom CJSC,,isp
2a02:2a50::/29,Armenia,AM,Asia,AS,AS49800,GNC-Alfa CJSC,,hosting
2a03:6947:200::/40,Armenia,AM,Asia,AS,AS49800,GNC-Alfa CJSC,,hosting
2a02:5960::/32,Armenia,AM,Asia,AS,AS201986,Arpinet LLC,,hosting
2001:a98:100::/48,Turkiye,TR,Asia,AS,AS5474,TOBB Economics and Technology University,,education
2a0a:9f40::/29,Turkiye,TR,Asia,AS,AS7768,Nuh Ahmet Firat trading as TEKNET YAZILIM VE BILGISAYAR TEKNOLOJILERI,,business
2a02:50::/48,Turkiye,TR,Asia,AS,AS15464,Ihlas Net A.S.,,business
2a00:7300::/32,Turkiye,TR,Asia,AS,AS15755,Veriteknik Bilisim Basin Ve Yayin Limited Sirketi,,business
2a06:9140::/29,Turkiye,TR,Asia,AS,AS31486,Veriteknik Bilisim Basin Ve Yayin Limited Sirketi,,business
2a04:6600::/29,Turkiye,TR,Asia,AS,AS33856,Turkiye Cumhuriyet Merkez Bankasi Anonim Sirketi,,business
2001:67c:2410::/48,Turkiye,TR,Asia,AS,AS34755,Turkiye Odalar ve Borsalar Birligi,,business
2a0b:5540::/33,Turkiye,TR,Asia,AS,AS34828,DH Bulut Bilisim Anonim Sirketi,,business
2a09:d8c7::/48,Turkiye,TR,Asia,AS,AS35185,Kuveyt Turk Katilim Bankasi A.S.,,business
2a03:c6c0::/48,Turkiye,TR,Asia,AS,AS42421,Turkiye Finans Katilim Bankasi A.S,,business
2a0a:b240::/29,Turkiye,TR,Asia,AS,AS42584,NGN Bilgi Teknolojileri Veri Merkezi ve Danismanlik Hizmetleri A.S.,,business
2a01:f900:1::/48,Turkiye,TR,Asia,AS,AS44620,Netlen Internet Hizmetleri Ltd. Sti.,,hosting
2a01:f900:5::/48,Turkiye,TR,Asia,AS,AS44620,Netlen Internet Hizmetleri Ltd. Sti.,,hosting
2a01:f900:7::/48,Turkiye,TR,Asia,AS,AS44620,Netlen Internet Hizmetleri Ltd. Sti.,,hosting
2a01:f900:10::/45,Turkiye,TR,Asia,AS,AS44620,Netlen Internet Hizmetleri Ltd. Sti.,,hosting
2a01:f900:18::/47,Turkiye,TR,Asia,AS,AS44620,Netlen Internet Hizmetleri Ltd. Sti.,,hosting
2a01:f900:20::/47,Turkiye,TR,Asia,AS,AS44620,Netlen Internet Hizmetleri Ltd. Sti.,,hosting
2a01:f900:203::/48,Turkiye,TR,Asia,AS,AS44620,Netlen Internet Hizmetleri Ltd. Sti.,,hosting
2a01:f900:2a01::/48,Turkiye,TR,Asia,AS,AS44620,Netlen Internet Hizmetleri Ltd. Sti.,,hosting
2a01:f900:f900::/48,Turkiye,TR,Asia,AS,AS44620,Netlen Internet Hizmetleri Ltd. Sti.,,hosting
2a01:f900:202::/48,Turkiye,TR,Asia,AS,AS47930,BRANDEFENSE BILISIM DANISMANLIK SANAYI VE TICARET ANONIM SIRKETI,,government
2a0a:c4c0::/47,Turkiye,TR,Asia,AS,AS47952,ICT BULUT BILISIM A.S.,,business
2a05:dfc1:700::/40,Turkiye,TR,Asia,AS,AS48215,Duhan Berk Bal,,hosting
2a02:26b0:8003::/48,Turkiye,TR,Asia,AS,AS49334,SH ONLINE ILETISIM ANONIM SIRKETI,,isp
2a07:9d40::/48,Turkiye,TR,Asia,AS,AS51683,Protahub Telekomunikasyon ve Bilisim Teknolojileri AS,,isp
2a03:f7c0::/29,Turkiye,TR,Asia,AS,AS51722,PIXOOF TEKNOLOJI ANONIM SIRKETI,,hosting
2a06:ddc0::/29,Turkiye,TR,Asia,AS,AS51722,PIXOOF TEKNOLOJI ANONIM SIRKETI,,hosting
2a0b:7780::/29,Turkiye,TR,Asia,AS,AS51722,PIXOOF TEKNOLOJI ANONIM SIRKETI,,hosting
2a0b:da00::/29,Turkiye,TR,Asia,AS,AS51722,PIXOOF TEKNOLOJI ANONIM SIRKETI,,hosting
2a0b:e9c0::/29,Turkiye,TR,Asia,AS,AS51722,PIXOOF TEKNOLOJI ANONIM SIRKETI,,hosting
2a0c:5c0::/29,Turkiye,TR,Asia,AS,AS51722,PIXOOF TEKNOLOJI ANONIM SIRKETI,,hosting
2a0c:77c0::/29,Turkiye,TR,Asia,AS,AS51722,PIXOOF TEKNOLOJI ANONIM SIRKETI,,hosting
2a0c:aa40::/29,Turkiye,TR,Asia,AS,AS51722,PIXOOF TEKNOLOJI ANONIM SIRKETI,,hosting
2a0d:2dc0::/29,Turkiye,TR,Asia,AS,AS51722,PIXOOF TEKNOLOJI ANONIM SIRKETI,,hosting
2a0d:3880::/29,Turkiye,TR,Asia,AS,AS51722,PIXOOF TEKNOLOJI ANONIM SIRKETI,,hosting
2a0e:36c6:2000::/48,Turkiye,TR,Asia,AS,AS51722,PIXOOF TEKNOLOJI ANONIM SIRKETI,,hosting
2a11:1fc0::/32,Turkiye,TR,Asia,AS,AS51791,Crestu Teknoloji Dijital Hizmetler Limited Sirketi,,isp
2a11:1fc2::/32,Turkiye,TR,Asia,AS,AS51791,Crestu Teknoloji Dijital Hizmetler Limited Sirketi,,isp
2a11:85c0::/29,Turkiye,TR,Asia,AS,AS56325,Markahost Telekomunikasyon Ve Ticaret Limited Sirketi,,hosting
2a11:9fc0::/29,Turkiye,TR,Asia,AS,AS56325,Markahost Telekomunikasyon Ve Ticaret Limited Sirketi,,hosting
2a11:acc0::/29,Turkiye,TR,Asia,AS,AS56325,Markahost Telekomunikasyon Ve Ticaret Limited Sirketi,,hosting
2a11:c440::/29,Turkiye,TR,Asia,AS,AS56325,Markahost Telekomunikasyon Ve Ticaret Limited Sirketi,,hosting
2a11:c540::/29,Turkiye,TR,Asia,AS,AS56325,Markahost Telekomunikasyon Ve Ticaret Limited Sirketi,,hosting
2a11:e7c0::/29,Turkiye,TR,Asia,AS,AS56325,Markahost Telekomunikasyon Ve Ticaret Limited Sirketi,,hosting
2a11:fec0::/29,Turkiye,TR,Asia,AS,AS56325,Markahost Telekomunikasyon Ve Ticaret Limited Sirketi,,hosting
2a12:4500::/29,Turkiye,TR,Asia,AS,AS56325,Markahost Telekomunikasyon Ve Ticaret Limited Sirketi,,hosting
2a12:4c00::/29,Turkiye,TR,Asia,AS,AS56325,Markahost Telekomunikasyon Ve Ticaret Limited Sirketi,,hosting
2a12:5580::/29,Turkiye,TR,Asia,AS,AS56325,Markahost Telekomunikasyon Ve Ticaret Limited Sirketi,,hosting
2a12:7980::/29,Turkiye,TR,Asia,AS,AS56325,Markahost Telekomunikasyon Ve Ticaret Limited Sirketi,,hosting
2a12:8800::/29,Turkiye,TR,Asia,AS,AS56325,Markahost Telekomunikasyon Ve Ticaret Limited Sirketi,,hosting
2a12:9700::/29,Turkiye,TR,Asia,AS,AS56325,Markahost Telekomunikasyon Ve Ticaret Limited Sirketi,,hosting
2a12:c180::/29,Turkiye,TR,Asia,AS,AS56325,Markahost Telekomunikasyon Ve Ticaret Limited Sirketi,,hosting
2001:67c:ac8::/48,Turkiye,TR,Asia,AS,AS56841,Ozkan TOPAL,,business
2001:67c:acc::/48,Turkiye,TR,Asia,AS,AS56841,Ozkan TOPAL,,business
2001:67c:ad0::/48,Turkiye,TR,Asia,AS,AS56841,Ozkan TOPAL,,business
2001:67c:2788::/48,Turkiye,TR,Asia,AS,AS56841,Ozkan TOPAL,,business
2a0a:4100::/47,Turkiye,TR,Asia,AS,AS57935,Nrp Teknoloji Limited Sirketi,,business
2a07:a5c0::/36,Turkiye,TR,Asia,AS,AS58293,ALFA ILETISIM HIZMETLERI PAZARLAMA TICARET A.S.,,isp
2a0b:a280::/32,Turkiye,TR,Asia,AS,AS60707,Kapteyan Bilisim Teknolojileri Sanayi ve Ticaret A.S,,business
2a03:3140:fffe::/47,Turkiye,TR,Asia,AS,AS61345,FLYTOM NETWORKS LTD,,business
2a02:ed40::/48,Turkiye,TR,Asia,AS,AS62095,DT Iletisim Hizmetleri A.S.,,isp
2a05:600::/29,Turkiye,TR,Asia,AS,AS62425,Mailbox Internet Hizmetleri Ltd. Sti.,,isp
2a11:1fc0:10::/48,Turkiye,TR,Asia,AS,AS197261,Omer Can Kucergun,,hosting
2a06:9801:2f1::/48,Turkiye,TR,Asia,AS,AS197871,MOBILIN TEKNOLOJI VE BILISIM LIMITED SIRKETI,,hosting
2a10:fa80::/47,Turkiye,TR,Asia,AS,AS197871,MOBILIN TEKNOLOJI VE BILISIM LIMITED SIRKETI,,hosting
2a0d:2500::/32,Turkiye,TR,Asia,AS,AS198120,Smart Host Teknoloji Ithalat Ihracat Limited Sirketi,,business
2a10:ccc1:10a::/48,Turkiye,TR,Asia,AS,AS198234,SOLFIKS INTERNET Hizmetleri ve Danismanlik Tic. Ltd. Sti.,,hosting
2a10:f6c0::/29,Turkiye,TR,Asia,AS,AS198236,BILYONER INTERAKTIF HIZMETLER ANONIM SIRKETI,,business
2001:3640::/29,Turkiye,TR,Asia,AS,AS198733,Helikon Teknoloji ve Medya Ticaret Limited Sirketi,,business
2a13:a440:1::/48,Turkiye,TR,Asia,AS,AS199019,Enes Tabanli,,hosting
2a13:a440:2::/48,Turkiye,TR,Asia,AS,AS199019,Enes Tabanli,,hosting
2a13:a440::/48,Turkiye,TR,Asia,AS,AS199099,ERLION BILISIM LIMITED SIRKETI,,business
2a03:df40::/48,Turkiye,TR,Asia,AS,AS199419,LIMON BILGI TEKNOLOJILERI ANONIM SIRKETI,,business
2a0d:9841::/48,Turkiye,TR,Asia,AS,AS199531,Desem Turizm ve Ticaret Limited Sirketi,,business
2a03:48c0::/32,Turkiye,TR,Asia,AS,AS199608,Birbir Internet Teknolojileri Sanayi ve Ticaret Limited Sirketi,,business
2a01:63a0::/32,Turkiye,TR,Asia,AS,AS199907,RADE Bilisim Anonim Sirketi,,business
2a13:a440:6::/48,Turkiye,TR,Asia,AS,AS199972,NURHAN AKYUZ trading as AKYUZNET,,hosting
2a14:9401:8000::/36,Turkiye,TR,Asia,AS,AS200010,Olfe Veri Merkezi Anonim Sirketi,,isp
2a06:9801:7dd::/48,Turkiye,TR,Asia,AS,AS200193,ITM Yazilim Bilgisayar Sistemleri ve Danismanlik Tic. Ltd. Sti,,business
2602:feda:b8c::/47,Turkiye,TR,Asia,AS,AS200334,Alptekin Sunnetci,,education
2a0c:f587:fffe::/47,Turkiye,TR,Asia,AS,AS200334,Alptekin Sunnetci,,education
2a0f:6580:104::/48,Turkiye,TR,Asia,AS,AS200334,Alptekin Sunnetci,,education
2a05:e5c0::/29,Turkiye,TR,Asia,AS,AS200977,Sunucuyeri Internet Bilgisayar Turizm Sanayi Ve Dis Ticaret Limited Sirketi,,business
2a05:3040::/29,Turkiye,TR,Asia,AS,AS201364,Teknoboss Teknoloji Ve Danismanlik Hizmetleri Limited Sirketi,,business
2a05:5ec0:1::/48,Turkiye,TR,Asia,AS,AS201364,Teknoboss Teknoloji Ve Danismanlik Hizmetleri Limited Sirketi,,business
2a05:5ec1::/32,Turkiye,TR,Asia,AS,AS201364,Teknoboss Teknoloji Ve Danismanlik Hizmetleri Limited Sirketi,,business
2a05:5ec2::/31,Turkiye,TR,Asia,AS,AS201364,Teknoboss Teknoloji Ve Danismanlik Hizmetleri Limited Sirketi,,business
2a05:5ec4::/30,Turkiye,TR,Asia,AS,AS201364,Teknoboss Teknoloji Ve Danismanlik Hizmetleri Limited Sirketi,,business
2a09:5980::/29,Turkiye,TR,Asia,AS,AS201364,Teknoboss Teknoloji Ve Danismanlik Hizmetleri Limited Sirketi,,business
2a09:f340::/29,Turkiye,TR,Asia,AS,AS201364,Teknoboss Teknoloji Ve Danismanlik Hizmetleri Limited Sirketi,,business
2a0d:8040::/29,Turkiye,TR,Asia,AS,AS201364,Teknoboss Teknoloji Ve Danismanlik Hizmetleri Limited Sirketi,,business
2a11:1800::/29,Turkiye,TR,Asia,AS,AS201364,Teknoboss Teknoloji Ve Danismanlik Hizmetleri Limited Sirketi,,business
2a14:c780::/29,Turkiye,TR,Asia,AS,AS201760,Bulls Yatirim Menkul Degerler A.S.,,business
2a0a:37c0::/29,Turkiye,TR,Asia,AS,AS202294,Netlojik Bilgi Teknolojileri Sanayi ve Ticaret Limited Sirketi,,business
2a0f:6280:8888::/48,Turkiye,TR,Asia,AS,AS202294,Netlojik Bilgi Teknolojileri Sanayi ve Ticaret Limited Sirketi,,business
2a0f:6280:8ace::/48,Turkiye,TR,Asia,AS,AS202294,Netlojik Bilgi Teknolojileri Sanayi ve Ticaret Limited Sirketi,,business
2a0f:6280:8bad::/48,Turkiye,TR,Asia,AS,AS202294,Netlojik Bilgi Teknolojileri Sanayi ve Ticaret Limited Sirketi,,business
2a0f:6280:8bee::/48,Turkiye,TR,Asia,AS,AS202294,Netlojik Bilgi Teknolojileri Sanayi ve Ticaret Limited Sirketi,,business
2a0f:6280:8dad::/48,Turkiye,TR,Asia,AS,AS202294,Netlojik Bilgi Teknolojileri Sanayi ve Ticaret Limited Sirketi,,business
2a0f:6280:9111::/48,Turkiye,TR,Asia,AS,AS202294,Netlojik Bilgi Teknolojileri Sanayi ve Ticaret Limited Sirketi,,business
2a0f:6280:9ace::/48,Turkiye,TR,Asia,AS,AS202294,Netlojik Bilgi Teknolojileri Sanayi ve Ticaret Limited Sirketi,,business
